,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
254,0.9455413818359375,0.8968337403240271,0.5993858233809988,0.9236629
255,0.9544105529785156,0.913743136564053,0.3643378150221999,0.918314
256,0.9331550598144531,0.8737525600148202,0.39365716019112346,0.8779793
257,0.9515342712402344,0.9079610231575239,0.44882381176525527,0.92501366
258,0.9354133605957031,0.8781798704030589,0.44143644948555627,0.89994246
259,0.929351806640625,0.8676386815349715,0.4307097439270588,0.88899624
260,0.9652023315429688,0.9326130334440155,0.4665917739335388,0.9405866
261,0.9735107421875,0.9484318863602117,0.47339825348496994,0.952854
262,0.9295082092285156,0.8712548671818336,0.6357870269543817,0.90602154
263,0.9676551818847656,0.9371257838633138,0.4619271354962054,0.9322926
264,0.9701614379882812,0.9418969111039517,0.4592823828963787,0.93822986
265,0.9721031188964844,0.9455282148965649,0.45346791335943715,0.92043376
266,0.9734344482421875,0.9486148389188956,0.42503744759548534,0.9281329
267,0.90594482421875,0.8322272039674615,0.5742842483448106,0.8792213
268,0.9155464172363281,0.8464054245002514,0.7369598115845473,0.895599
269,0.9230422973632812,0.8598900487793733,0.75460545764665,0.9071813
270,0.9212265014648438,0.8571557039223655,0.784123366704988,0.9032249
271,0.9366722106933594,0.883687961129263,0.8523720808339084,0.9229321
272,0.9343719482421875,0.8794455696782277,0.8170786923068433,0.91827
273,0.9303321838378906,0.8737914244107513,0.6048149102736995,0.9042635
274,0.9253196716308594,0.8630040635709526,0.7387936845979031,0.9028223
275,0.9195938110351562,0.853939704043297,0.7800216866543198,0.8996864
276,0.9053268432617188,0.8289325270529457,0.728956898439888,0.8787391
277,0.9329910278320312,0.8764292496281461,0.6424648916837794,0.911959
278,0.9185028076171875,0.8491594008731849,0.5348807330432916,0.88396055
279,0.9004974365234375,0.8219560389652358,0.6517097559973603,0.86309874
280,0.8900947570800781,0.8036683583682156,0.5896689819421237,0.85194343
281,0.9088630676269531,0.8339918388789876,0.6785146515054348,0.88349026
282,0.9206008911132812,0.8523486345087895,0.7297599145888132,0.8987375
283,0.9283218383789062,0.8673101540419755,0.7154709065452933,0.90422165
284,0.9428520202636719,0.8963730943306893,0.7406599649468915,0.92450154
285,0.9516334533691406,0.9089537005766715,0.707764517466603,0.9333339
286,0.9450454711914062,0.8974237094146154,0.6344999307223147,0.9255969
287,0.9492073059082031,0.9053632706033432,0.6220289528529864,0.9318241
288,0.9303054809570312,0.8711112524968387,0.5950445989064241,0.90739685
289,0.9286880493164062,0.868730274111034,0.5922832148751489,0.90690446
290,0.9276542663574219,0.8691402434623516,0.5823174300491589,0.9008415
291,0.9474220275878906,0.9024544791563676,0.6483904835058156,0.9228085
292,0.9405403137207031,0.8902243905777716,0.6415330613076675,0.9168319
293,0.9506568908691406,0.9067666920991171,0.642744901363869,0.9314848
294,0.9379081726074219,0.8850315860472664,0.5894400072647537,0.9152965
295,0.9244232177734375,0.8616765805139527,0.6546927283349754,0.8960123
296,0.947235107421875,0.904157020907354,0.732764309814414,0.92824364
297,0.9310035705566406,0.8737797685086208,0.6204634841098051,0.9092661
298,0.9362602233886719,0.8834653295472161,0.5875725130782199,0.9130706
299,0.9294929504394531,0.8708237285799494,0.5161790694232695,0.8979142
300,0.9483489990234375,0.905094181959229,0.5796983183932645,0.91886556
301,0.9513168334960938,0.910758423611203,0.4287962621335929,0.916362
302,0.9422645568847656,0.8985027855134797,0.35645951644681,0.8949872
303,0.9432525634765625,0.8979833816833318,0.3833859047700432,0.886813
304,0.93048095703125,0.8731114045436934,0.538072892703526,0.9041032
305,0.9157905578613281,0.8493550953312154,0.4056774101549653,0.87884736
306,0.9308280944824219,0.8750295877198668,0.49682057710456407,0.8944239
307,0.9495048522949219,0.9094251056675509,0.712353123118009,0.92743146
308,0.9267196655273438,0.8684184690849446,0.44281295970792844,0.8777354
309,0.9495658874511719,0.9071924517550389,0.4634525589911779,0.9109957
310,0.9565353393554688,0.9203804059294386,0.3228324089333405,0.9176282
311,0.9589920043945312,0.9244047432137918,0.44220809268964645,0.92798716
312,0.9589576721191406,0.9244528617247539,0.4393791266038897,0.92397004
313,0.9647979736328125,0.9348339635083998,0.38428218252528884,0.93716437
314,0.9677200317382812,0.9416650521178932,0.3914282497829444,0.9407259
315,0.980133056640625,0.9620696352684359,0.4586617010508406,0.9642086
316,0.9807624816894531,0.9624072561763707,0.27475342473407305,0.9106386
317,0.9911842346191406,0.9824944142292459,0.24512841740530028,0.95712274
318,0.9755058288574219,0.9531853871079257,0.5684010214629729,0.9633803
319,0.9983100891113281,0.9966367106999331,0.9893638840052615,0.98926836
320,0.9980087280273438,0.9960397097156409,0.24631110189006772,0.9837752
321,0.9940338134765625,0.9881233575624666,0.2439916748159647,0.936352
322,0.981231689453125,0.9631344281936136,0.316522413900333,0.8283734
323,0.9643287658691406,0.93048265775677,0.2832175391345054,0.8248536
324,0.9646797180175781,0.9315626380121877,0.2930513841702966,0.88925797
325,0.9822769165039062,0.9653919037122742,0.3531916058947748,0.9341034
326,0.9828720092773438,0.966620582521294,0.35441686668761885,0.94631416
327,0.9870491027832031,0.974498496931699,0.3580617854071664,0.95684844
328,0.9872703552246094,0.9748772683259115,0.36273211219681917,0.97620773
329,0.9560623168945312,0.9174555733814874,0.6675619131999622,0.94106245
330,0.9922065734863281,0.9845639913615538,0.366647442416964,0.9855456
331,0.994354248046875,0.9887627834326116,0.49514181558280845,0.9883273
332,0.9836044311523438,0.9686082486308412,0.5111548994413746,0.9681792
333,0.9674644470214844,0.9386286841747971,0.7087515970778373,0.9479772
334,0.9512519836425781,0.9095943599804719,0.6001610562852788,0.9338037
335,0.939422607421875,0.8879753103547139,0.6165391171124404,0.92178243
336,0.9404335021972656,0.8891590525843065,0.6212841929419148,0.9203962
337,0.9374923706054688,0.8841048759610035,0.6208642921098434,0.909377
338,0.9279022216796875,0.8674638800086116,0.5873347171410044,0.87486196
339,0.9346046447753906,0.8796382573590384,0.5575954975199915,0.8751284
340,0.94940185546875,0.9069275649502893,0.7140929927411979,0.9350503
341,0.9130973815917969,0.8417067405103192,0.7351206171362528,0.8876244
342,0.9131584167480469,0.8412051084060181,0.7412748174762218,0.88820326
343,0.9174346923828125,0.8522440141478229,0.716871702848474,0.89328724
344,0.9227333068847656,0.8592645916605,0.7196208800647282,0.90026635
